filename,emotion,mfcc
1028_IWW_NEU_XX,NEU,"[-9.5071765e+02 -9.5071765e+02 -8.9573956e+02 ...  3.3420646e-01
 -2.4692299e+00 -1.0978248e+01]"
1028_IWW_HAP_XX,HAP,"[-868.3687   -868.3687   -868.24976  ...  -18.725481  -15.935337
  -11.175741]"
1028_IWW_SAD_XX,SAD,"[-9.2446356e+02 -9.2446356e+02 -9.2129419e+02 ... -5.9263382e+00
  5.1428080e-02 -1.0482965e+00]"
1028_IWW_ANG_XX,ANG,"[-774.31366   -774.31366   -774.31366   ...   -4.8664045   -4.396467
   -9.317322 ]"
1028_IWW_FEA_XX,SAD,"[-909.5875    -909.5875    -902.14343   ...    3.1387353   -3.7338305
   -9.607525 ]"
1028_IWW_DIS_XX,DIS,"[-913.1932   -913.1932   -902.5569   ...   -3.755532   -5.398212
  -22.860014]"
1028_TAI_NEU_XX,NEU,"[-906.0705    -906.0705    -894.1331    ...  -16.303833    -4.1775064
   -2.7716842]"
1028_TAI_HAP_XX,FEA,"[-776.727     -776.727     -776.727     ...    5.7730308   30.1805
   22.378212 ]"
1028_TAI_SAD_XX,SAD,"[-872.61835   -872.61835   -872.3474    ...  -11.596138    -3.5149372
   -8.470676 ]"
1028_TAI_ANG_XX,ANG,"[-7.3232385e+02 -7.3232385e+02 -7.3232385e+02 ... -2.9072189e+00
 -4.4972138e+00 -4.7983634e-01]"
1028_TAI_FEA_XX,SAD,"[-861.84186   -861.84186   -860.4394    ...    4.2823906   -1.352396
   -8.846365 ]"
1028_TAI_DIS_XX,SAD,"[-985.56665   -985.56665   -947.8109    ...    5.1050825   -4.8120403
    1.737291 ]"
1028_MTI_NEU_XX,SAD,"[-956.70154   -956.654     -899.8308    ...  -11.154713    -4.5993896
   -5.3233314]"
1028_MTI_HAP_XX,NEU,"[-847.20197   -847.20197   -845.722     ...    4.6230454    3.1011276
    3.0947986]"
1028_MTI_SAD_XX,SAD,"[-919.3971   -919.3971   -912.4161   ...   15.848351   14.626042
    5.788082]"
1028_MTI_ANG_XX,ANG,"[-7.2347327e+02 -7.2347327e+02 -7.2347327e+02 ...  1.0336862e+00
 -6.1014706e-01 -3.8143009e-01]"
1028_MTI_FEA_XX,FEA,"[-870.3165    -870.3165    -868.2589    ...    1.3581852   -3.7826648
   -1.7107853]"
1028_MTI_DIS_XX,SAD,"[-994.30945   -994.30945   -968.81604   ...    0.          -2.6057658
   -7.5021896]"
1028_IWL_NEU_XX,NEU,"[-9.79399170e+02 -9.79399170e+02 -9.42690430e+02 ...  1.92916238e+00
 -2.25090575e+00  1.07509255e-01]"
1028_IWL_HAP_XX,HAP,"[-889.2216   -889.2216   -888.4876   ...   37.74347    19.759552
   14.860856]"
1028_IWL_SAD_XX,SAD,"[-943.1261    -943.1261    -933.3475    ...   -4.5081787  -14.850772
   -2.2986374]"
1028_IWL_ANG_XX,DIS,"[-795.1892    -795.1892    -795.1892    ...   -6.179773     3.4119189
    3.5414321]"
1028_IWL_FEA_XX,SAD,"[-978.54456   -978.54456   -930.3003    ...    3.816916     4.6512575
    5.364741 ]"
1028_IWL_DIS_XX,NEU,"[-963.4038    -963.4038    -952.03986   ...    2.581228     6.531515
    2.2590485]"
1028_ITH_NEU_XX,NEU,"[-1001.884    -1001.4695    -921.82794  ...   -12.935505    -5.212584
    -4.554211]"
1028_ITH_HAP_XX,NEU,"[-919.6019    -919.6019    -915.2677    ...    7.5176435   -2.0946376
   -1.0612667]"
1028_ITH_SAD_XX,SAD,"[-8.8493658e+02 -8.8493658e+02 -8.8466083e+02 ...  5.1088810e-02
  4.8211157e-01 -3.1448998e+00]"
1028_ITH_ANG_XX,ANG,"[-752.57086  -752.57086  -752.57086  ...   -3.277895  -15.253466
   -4.36916 ]"
1028_ITH_FEA_XX,FEA,"[-926.02466   -926.02466   -905.902     ...   -4.0516014   -5.1534367
    1.0515106]"
1028_ITH_DIS_XX,NEU,"[-9.7795593e+02 -9.7787695e+02 -9.0788312e+02 ... -1.3120795e+01
  4.7430068e-01  1.6239464e+00]"
1028_DFA_NEU_XX,DIS,"[-9.6303564e+02 -9.6269739e+02 -8.9796027e+02 ...  4.3259755e-01
  5.9627333e+00  4.3185635e+00]"
1028_DFA_HAP_XX,NEU,"[-849.72723   -849.72723   -849.5748    ...   10.430634     9.413432
    5.6210833]"
1028_DFA_SAD_XX,SAD,"[-902.4662    -902.4662    -895.1862    ...    6.609317     1.8171008
   -5.345889 ]"
1028_DFA_ANG_XX,ANG,"[-742.3598   -742.3598   -742.3598   ...  -12.579727  -17.23087
   -3.058508]"
1028_DFA_FEA_XX,SAD,"[-964.6469   -964.6469   -939.2322   ...    2.734789   10.751396
   19.47554 ]"
1028_DFA_DIS_XX,DIS,"[-917.5006    -917.5006    -897.78143   ...  -10.955374     3.374689
   -4.1882267]"
1028_ITS_NEU_XX,NEU,"[-969.5444    -969.5444    -953.53375   ...   13.191964    -3.7035742
    5.1114454]"
1028_ITS_HAP_XX,HAP,"[-856.7152    -856.7152    -854.13837   ...   -6.8742514   16.471983
   25.190105 ]"
1028_ITS_SAD_XX,SAD,"[-9.0673596e+02 -9.0673596e+02 -9.0042004e+02 ...  5.2270036e+00
 -2.5834185e-01 -2.5986991e+00]"
1028_ITS_ANG_XX,ANG,"[-844.07556   -844.07556   -840.1198    ...   -2.0757542   -4.1690917
   19.597    ]"
1028_ITS_FEA_XX,SAD,"[-879.5647    -879.5647    -877.69836   ...   -7.0586424  -10.782774
   -1.2650993]"
1028_ITS_DIS_XX,DIS,"[-996.90454   -996.90454   -928.70325   ...    3.3877006    1.0091411
   -9.129596 ]"
1028_TSI_NEU_XX,NEU,"[-892.726    -892.726    -891.43756  ...  -11.874082   -8.856447
  -10.517071]"
1028_TSI_HAP_XX,FEA,"[-820.0371   -820.0371   -820.0371   ...  -12.159367   -7.290918
  -18.120642]"
1028_TSI_SAD_XX,SAD,"[-9.2808344e+02 -9.2808344e+02 -9.2341858e+02 ... -2.0154831e+00
  6.9584280e-01 -6.4491005e+00]"
1028_TSI_ANG_XX,ANG,"[-742.2781   -742.2781   -742.2781   ...    6.296853  -11.819091
  -14.267192]"
1028_TSI_FEA_XX,FEA,"[-969.3027    -969.3027    -897.59766   ...    4.1661677   -8.40604
    2.6262515]"
1028_TSI_DIS_XX,DIS,"[-1012.8141    -1012.6924     -917.1135    ...    -5.8518696     6.862052
    -3.1439815]"
1028_WSI_NEU_XX,NEU,"[-972.9406    -972.9406    -949.56354   ...    3.1852255    1.4279058
    9.672807 ]"
1028_WSI_HAP_XX,HAP,"[-885.99786   -885.99786   -884.7525    ...    7.4007397    3.1034138
    1.1468492]"
1028_WSI_SAD_XX,SAD,"[-891.548     -891.548     -889.1053    ...    1.2523202   -1.4997658
   -9.056702 ]"
1028_WSI_ANG_XX,ANG,"[-796.72205  -796.72205  -796.72205  ...    0.          0.
    3.722979]"
1028_WSI_FEA_XX,SAD,"[-940.6829    -940.6829    -924.4415    ...  -11.23631    -13.757574
   -6.0169516]"
1028_WSI_DIS_XX,DIS,"[-948.8543    -948.8543    -916.79      ...    7.893157     3.2005825
   -8.116931 ]"
1029_IEO_NEU_XX,NEU,"[-934.32983   -934.32983   -914.5675    ...    6.5462275    3.9951615
   -5.0372963]"
1029_IEO_HAP_LO,NEU,"[-883.441     -883.441     -873.6111    ...   -1.5012271   -3.8575957
    6.6488323]"
1029_IEO_HAP_MD,ANG,"[-805.608     -805.608     -805.608     ...    9.313496    -1.1441343
   -3.472278 ]"
1029_IEO_HAP_HI,HAP,"[-704.6881   -704.6881   -704.6881   ...  -24.051579  -32.07361
  -24.071991]"
1029_IEO_SAD_LO,NEU,"[-1059.339     -1055.6016     -958.9469    ...    -5.599786    -22.04468
    -2.6339016]"
1029_IEO_SAD_MD,FEA,"[-971.4357   -971.4357   -939.7875   ...    8.092025   -2.746775
  -11.412186]"
1029_IEO_SAD_HI,SAD,"[-726.125     -726.125     -726.125     ...    1.7887859   -5.6053743
   -1.8026284]"
1029_IEO_ANG_LO,NEU,"[-864.5505    -864.5505    -861.3605    ...   -3.756942    -1.0920262
    5.0688543]"
1029_IEO_ANG_MD,ANG,"[-7.4966895e+02 -7.4966895e+02 -7.2667273e+02 ... -1.3273312e+01
  4.2038703e-01 -5.4238100e+00]"
1029_IEO_ANG_HI,ANG,"[-671.4926   -671.4926   -671.4926   ...   46.698532   39.485138
    9.244319]"
1029_IEO_FEA_LO,NEU,"[-969.753     -969.6642    -946.7619    ...    5.7565937    9.642443
    8.444426 ]"
1029_IEO_FEA_MD,NEU,"[-962.83685   -962.83685   -953.6372    ...    2.0833354    8.231298
    6.677331 ]"
1029_IEO_FEA_HI,FEA,"[-657.8694    -657.8694    -657.8694    ...    6.7902627    1.2690456
    8.368253 ]"
1029_IEO_DIS_LO,NEU,"[-956.5203    -956.5203    -943.8384    ...   -2.6746988   -7.310771
   -4.4448347]"
1029_IEO_DIS_MD,HAP,"[-893.40344   -893.40344   -890.53644   ...  -16.097366   -12.620987
   -7.9753103]"
1029_IEO_DIS_HI,ANG,"[-800.5171   -800.5171   -800.5171   ...   63.52446    50.272694
   42.749557]"
1029_TIE_NEU_XX,NEU,"[-920.50195   -920.50195   -898.99646   ...    9.959623     6.2248116
    5.3598747]"
1029_TIE_HAP_XX,NEU,"[-8.5811090e+02 -8.5811090e+02 -8.5643225e+02 ... -5.6972470e+00
  1.0029337e+00 -2.4722266e-01]"
1029_TIE_SAD_XX,SAD,"[-1014.9503    -1014.2775     -951.05664   ...     5.946966     -4.5259056
     1.8289387]"
1029_TIE_ANG_XX,ANG,"[-724.90216   -724.90216   -724.90216   ...    1.8371089   -7.471737
   -1.9059187]"
1029_TIE_FEA_XX,NEU,"[-8.6269415e+02 -8.6269415e+02 -8.6211792e+02 ... -7.9626071e-01
  9.8332577e+00  9.1380615e+00]"
1029_TIE_DIS_XX,ANG,"[-892.0957    -892.0957    -885.556     ...    8.17766      5.952077
    3.9070137]"
1029_IOM_NEU_XX,NEU,"[-920.2202   -920.2202   -914.4116   ...   15.288135   20.907848
    9.393115]"
1029_IOM_HAP_XX,NEU,"[-854.6908    -854.6908    -854.41907   ...    5.165757     4.6404505
    4.3702917]"
1029_IOM_SAD_XX,NEU,"[-9.7103345e+02 -9.7103345e+02 -9.2351422e+02 ... -7.8835344e+00
  8.2702160e-01 -3.6296396e+00]"
1029_IOM_ANG_XX,ANG,"[-780.2964    -780.2964    -780.2964    ...    8.610043     4.158634
    0.7999314]"
1029_IOM_FEA_XX,FEA,"[-790.2583    -790.2583    -790.2583    ...   20.389528     4.1274023
    9.0784   ]"
1029_IOM_DIS_XX,DIS,"[-9.1046893e+02 -9.1046893e+02 -9.0520026e+02 ... -2.7771006e+00
 -1.7088421e+01  4.3098950e-01]"
1029_IWW_NEU_XX,NEU,"[-917.2819    -917.2819    -900.34      ...   -7.9210796   -5.607954
   -9.104434 ]"
1029_IWW_HAP_XX,NEU,"[-839.749     -839.749     -839.609     ...   -4.9580164    2.725461
    1.2284157]"
1029_IWW_SAD_XX,FEA,"[-871.2905    -871.2905    -869.7453    ...   10.66349     -1.4323034
   17.88158  ]"
1029_IWW_ANG_XX,ANG,"[-7.8789404e+02 -7.8789404e+02 -7.8789404e+02 ... -3.5558376e-01
  4.4292111e+00 -1.3742644e-01]"
1029_IWW_FEA_XX,FEA,"[-8.4488727e+02 -8.4488727e+02 -8.4435541e+02 ... -2.4943215e-01
 -4.7338905e+00 -5.3712111e+00]"
1029_IWW_DIS_XX,NEU,"[-879.1786    -879.1786    -878.08704   ...   -8.2081       1.6449664
    1.4125669]"
1029_TAI_NEU_XX,NEU,"[-923.5044    -923.5044    -916.7843    ...   -0.931834    -7.6951733
    1.6294597]"
1029_TAI_HAP_XX,NEU,"[-779.44604   -779.44604   -779.44604   ...    2.5772033   -8.550226
   -4.747713 ]"
1029_TAI_SAD_XX,FEA,"[-899.2399    -899.2399    -889.8238    ...   14.766373    15.472938
    5.5033145]"
1029_TAI_ANG_XX,ANG,"[-740.1553    -740.1553    -740.1553    ...   -2.084652     3.1779077
    2.7942586]"
1029_TAI_FEA_XX,FEA,"[-811.9267    -811.9267    -811.03394   ...    0.9203353   10.079027
    7.4939003]"
1029_TAI_DIS_XX,ANG,"[-811.57385  -811.57385  -811.57385  ...   32.497997   36.65167
   25.808647]"
1029_MTI_NEU_XX,NEU,"[-878.87726   -878.87726   -871.40826   ...    4.3801394    6.80749
   13.088262 ]"
1029_MTI_HAP_XX,HAP,"[-765.76544  -765.76544  -765.76544  ...  -12.157177   -2.715319
   -9.886863]"
1029_MTI_SAD_XX,FEA,"[-8.3076605e+02 -8.3076605e+02 -8.3076605e+02 ... -4.7979231e+00
 -3.9648202e-01 -5.2932584e-01]"
1029_MTI_ANG_XX,ANG,"[-686.6022    -686.6022    -686.6022    ...   -2.2949972   -5.8867683
   -8.142128 ]"
1029_MTI_FEA_XX,FEA,"[-7.4951392e+02 -7.4951392e+02 -7.4951392e+02 ... -5.4160678e-01
  5.0243292e+00 -3.6156242e+00]"
1029_MTI_DIS_XX,DIS,"[-796.12805  -796.12805  -796.12805  ...   30.56839    20.656197
   10.412588]"
1029_IWL_NEU_XX,NEU,"[-917.72687  -917.72687  -900.885    ...    9.421175    4.191704
   10.177759]"
1029_IWL_HAP_XX,HAP,"[-783.0422    -783.0422    -783.0422    ...  -10.726612     5.3089857
    4.5864925]"
1029_IWL_SAD_XX,NEU,"[-965.78375  -965.78375  -940.46265  ...  -18.172829  -24.309975
  -10.581379]"
1029_IWL_ANG_XX,ANG,"[-662.04944  -662.04944  -662.04944  ...   -6.972259  -10.216004
   -7.354149]"
1029_IWL_FEA_XX,NEU,"[-743.0478   -743.0478   -743.0478   ...   25.07307    23.043236
   20.606781]"
1029_IWL_DIS_XX,ANG,"[-831.0791    -831.0791    -831.0791    ...    9.308514     2.455317
    2.9135096]"
1029_ITH_NEU_XX,NEU,"[-918.3006   -918.3006   -905.2713   ...    2.900793  -19.117903
   -5.938596]"
1029_ITH_HAP_XX,HAP,"[-843.80774  -843.80774  -843.80774  ...   -2.828174   -6.269542
   -3.726801]"
1029_ITH_SAD_XX,FEA,"[-879.965     -879.965     -864.55316   ...  -14.020892    -7.386604
   -6.5183244]"
1029_ITH_ANG_XX,ANG,"[-7.5018597e+02 -7.5018597e+02 -7.5018597e+02 ...  1.1654019e-02
  3.0209587e+00 -2.5395966e+00]"
1029_ITH_FEA_XX,FEA,"[-7.1036005e+02 -7.1036005e+02 -7.1036005e+02 ...  1.1193287e+00
 -2.7737339e+00  5.7533133e-01]"
1029_ITH_DIS_XX,ANG,"[-803.89667  -803.89667  -803.89667  ...   34.56031    39.057457
   14.567604]"
1029_DFA_NEU_XX,NEU,"[-854.7944   -854.7944   -854.52936  ...  -22.224346   -5.583929
   -4.430834]"
1029_DFA_HAP_XX,HAP,[-865.99603 -865.99603 -864.56793 ...   63.25495   51.58677   28.05595]
1029_DFA_SAD_XX,NEU,"[-9.0499945e+02 -9.0499945e+02 -9.0401721e+02 ... -1.0213826e+01
 -6.3898379e-01  2.3210025e+00]"
1029_DFA_ANG_XX,ANG,"[-738.531    -738.531    -738.531    ...   27.555676   29.780846
   15.132587]"
1029_DFA_FEA_XX,FEA,"[-746.72485  -746.72485  -746.72485  ...   16.34539    16.385763
   -4.520859]"
1029_DFA_DIS_XX,DIS,"[-792.5968    -792.5968    -792.4941    ...    2.4987316   -3.4133012
    1.1649859]"
1029_ITS_NEU_XX,NEU,"[-902.742     -902.742     -888.32965   ...   -8.658805    -2.1715605
    5.5237665]"
1029_ITS_HAP_XX,HAP,"[-841.359     -841.359     -841.089     ...   -5.591667    -6.6151047
   -9.231004 ]"
1029_ITS_SAD_XX,FEA,"[-941.2796    -941.2796    -930.8674    ...    4.4749417   10.486174
  -10.548594 ]"
1029_ITS_ANG_XX,DIS,"[-8.0110352e+02 -8.0110352e+02 -8.0110352e+02 ... -5.0416732e-01
  6.6965342e+00 -4.7328815e+00]"
1029_ITS_FEA_XX,FEA,"[-728.15894   -728.15894   -728.15894   ...   -4.5920577   -8.067834
    5.3397503]"
1029_ITS_DIS_XX,ANG,"[-802.38995  -802.38995  -802.38995  ...  -10.072128   -7.500316
   -6.850682]"
1029_TSI_NEU_XX,NEU,"[-871.38745   -871.38745   -870.6414    ...    5.923782     1.4468844
   -8.414012 ]"
1029_TSI_HAP_XX,HAP,"[-829.1528   -829.1528   -829.1528   ...   12.065439    6.957491
    7.665489]"
1029_TSI_SAD_XX,FEA,"[-946.65936   -946.65936   -943.5596    ...   15.555255     3.7940142
    6.877088 ]"
1029_TSI_ANG_XX,ANG,"[-781.28973   -781.28973   -781.28973   ...   -5.4724283   -4.778264
   -9.938853 ]"
1029_TSI_FEA_XX,FEA,"[-762.6002    -762.6002    -762.6002    ...   19.428759    19.065289
    7.3657856]"
1029_TSI_DIS_XX,ANG,"[-853.31647  -853.31647  -852.39606  ...   11.511978    4.643162
   15.016083]"
1029_WSI_NEU_XX,NEU,"[-924.3935   -924.3935   -920.06915  ...  -11.439905   -9.383242
   -5.900008]"
1029_WSI_HAP_XX,NEU,"[-810.70044   -810.70044   -810.70044   ...  -21.384228    -6.1293325
   11.273857 ]"
1029_WSI_SAD_XX,SAD,"[-9.4521588e+02 -9.4521588e+02 -9.1786133e+02 ...  4.6050000e-01
  2.4321756e+00  5.4398384e+00]"
1029_WSI_ANG_XX,ANG,"[-717.3373   -717.3373   -717.3373   ...   17.82426    28.95015
   30.240196]"
1029_WSI_FEA_XX,FEA,"[-715.3079    -715.3079    -715.3079    ...   -8.715382    -7.3065567
   -3.2042007]"
1029_WSI_DIS_XX,ANG,"[-777.3148   -777.3148   -777.3148   ...  -12.016513  -16.736866
  -16.624584]"
1030_IEO_NEU_XX,NEU,"[-9.4560681e+02 -9.4560681e+02 -9.3152454e+02 ... -7.3961515e+00
  5.0339425e-01  7.7658665e-01]"
1030_IEO_HAP_LO,NEU,"[-965.2817    -965.2817    -933.49677   ...   -2.445918     5.0903635
    5.9453297]"
1030_IEO_HAP_MD,NEU,"[-8.3031744e+02 -8.3031744e+02 -8.3013794e+02 ...  2.2453484e+01
  1.5276485e+01  4.7551888e-01]"
1030_IEO_HAP_HI,HAP,"[-708.4983    -708.4983    -708.4983    ...    3.7069178    3.3040626
   16.890083 ]"
1030_IEO_SAD_LO,NEU,"[-1092.3395    -1084.699      -958.75745   ...    -4.322884      5.167433
    -1.6108315]"
1030_IEO_SAD_MD,NEU,"[-1.00794238e+03 -1.00789075e+03 -9.49613647e+02 ...  4.57149696e+00
  3.31068873e-01 -4.06917810e+00]"
1030_IEO_SAD_HI,SAD,"[-9.4776434e+02 -9.4776434e+02 -9.3572607e+02 ...  0.0000000e+00
 -9.0504169e-01  3.8872941e+00]"
1030_IEO_ANG_LO,NEU,"[-852.34644   -852.34644   -850.47095   ...    3.2160826    2.1212366
   -7.0653515]"
1030_IEO_ANG_MD,NEU,"[-809.2731    -809.2731    -809.21155   ...   -6.2398405    8.449743
    1.4046342]"
1030_IEO_ANG_HI,ANG,"[-670.6649   -670.6649   -670.6649   ...   26.625832   36.791607
   19.209183]"
1030_IEO_FEA_LO,NEU,"[-1065.3628    -1059.1069     -987.19617   ...    -2.4813275     6.47482
    -2.0413098]"
1030_IEO_FEA_MD,NEU,"[-1028.9995   -1028.7737    -961.83246  ...    -4.721883   -11.913777
    -8.709747]"
1030_IEO_FEA_HI,FEA,"[-8.3745099e+02 -8.3745099e+02 -8.3597473e+02 ...  1.9453888e+00
  6.4796929e+00 -1.9504443e-01]"
1030_IEO_DIS_LO,NEU,"[-9.8506281e+02 -9.8500146e+02 -9.5615820e+02 ...  5.4532356e+00
 -1.5058875e-02 -2.5972571e+00]"
1030_IEO_DIS_MD,NEU,"[-895.1275   -895.1275   -894.5335   ...   -8.012163  -10.050672
   -7.311853]"
1030_IEO_DIS_HI,NEU,"[-8.2592133e+02 -8.2592133e+02 -8.2592133e+02 ...  1.6732653e+00
 -2.6740828e-01  1.9406652e-01]"
1030_TIE_NEU_XX,NEU,"[-960.98737   -960.7065    -905.74164   ...   -0.9928707    1.1784792
    7.9509354]"
1030_TIE_HAP_XX,NEU,"[-9.4145416e+02 -9.4145416e+02 -9.2689709e+02 ...  9.8751945e+00
 -4.5975046e+00 -8.7619460e-01]"
1030_TIE_SAD_XX,NEU,"[-985.95654   -985.95654   -931.9214    ...   -3.5747623   -7.5325446
  -11.251913 ]"
1030_TIE_ANG_XX,ANG,"[-789.0526    -789.0526    -789.0526    ...   -4.7795506   -7.4061136
   -8.452503 ]"
1030_TIE_FEA_XX,NEU,"[-8.300797e+02 -8.300797e+02 -8.300101e+02 ... -5.602078e+00 -9.844601e+00
 -8.101541e-02]"
1030_TIE_DIS_XX,DIS,"[-8.3837158e+02 -8.3837158e+02 -8.3837158e+02 ... -3.9624014e+00
 -2.2583604e-01 -4.9058032e+00]"
1030_IOM_NEU_XX,NEU,"[-954.7528    -954.7528    -930.2544    ...  -12.1313305    6.9535475
  -13.925098 ]"
1030_IOM_HAP_XX,NEU,"[-9.1825470e+02 -9.1825470e+02 -8.9568176e+02 ... -8.9520514e-01
 -6.9438648e+00 -8.0051670e+00]"
1030_IOM_SAD_XX,NEU,"[-9.6175568e+02 -9.6175568e+02 -9.1279980e+02 ...  1.1442661e-01
 -1.0158607e+01 -1.1767197e-01]"
1030_IOM_ANG_XX,NEU,"[-833.46936   -833.46936   -832.7239    ...  -11.231297     2.0433695
   -6.285205 ]"
1030_IOM_FEA_XX,NEU,"[-939.7696    -939.7696    -932.5133    ...    5.9236374    4.615848
   -3.5041504]"
1030_IOM_DIS_XX,DIS,"[-9.7840875e+02 -9.7840875e+02 -9.5147455e+02 ...  4.7420759e+00
 -9.5845070e+00  8.3108038e-01]"
1030_IWW_NEU_XX,NEU,"[-9.5834155e+02 -9.5834155e+02 -9.4463129e+02 ... -1.5114698e+00
 -8.7069454e+00 -4.3164933e-01]"
1030_IWW_HAP_XX,DIS,"[-871.7908    -871.7908    -867.92444   ...   -2.869072    -3.4331484
   -1.9283675]"
1030_IWW_SAD_XX,FEA,"[-1032.8267    -1031.6776     -946.66077   ...    -2.9530678     1.6476431
     5.172099 ]"
1030_IWW_ANG_XX,DIS,"[-754.4308    -754.4308    -754.4308    ...   -6.8950744  -10.432243
  -10.831396 ]"
1030_IWW_FEA_XX,FEA,"[-9.3631085e+02 -9.3631085e+02 -9.2303253e+02 ... -1.7819053e-01
 -1.2952328e-01  7.8063898e+00]"
1030_IWW_DIS_XX,NEU,"[-1002.328     -1002.328      -973.1581    ...    -7.3831024     3.6933289
    -8.341088 ]"
1030_TAI_NEU_XX,NEU,"[-985.4853    -985.4496    -932.4367    ...   -1.2479216   -3.3363914
    1.7184436]"
1030_TAI_HAP_XX,HAP,"[-8.2100439e+02 -8.2100439e+02 -8.2094958e+02 ...  3.9919019e+00
  6.5499949e+00 -6.6819739e-01]"
1030_TAI_SAD_XX,NEU,"[-859.3978   -859.3978   -858.13654  ...   -2.201406   -9.172548
  -10.388842]"
1030_TAI_ANG_XX,ANG,"[-7.24916992e+02 -7.24916992e+02 -7.24916992e+02 ...  1.01931095e-02
 -1.64502144e+00  2.29671574e+00]"
1030_TAI_FEA_XX,NEU,"[-793.7719    -793.7719    -793.7719    ...   -2.6894026   -3.1084487
    5.173528 ]"
1030_TAI_DIS_XX,NEU,"[-847.6969    -847.6969    -839.858     ...   -3.360991     6.0717206
    4.373643 ]"
1030_MTI_NEU_XX,NEU,"[-9.1024200e+02 -9.1024200e+02 -9.0342383e+02 ...  6.6225100e-01
 -1.4670576e+00  7.3886867e+00]"
1030_MTI_HAP_XX,NEU,"[-887.2309    -887.2309    -887.1523    ...   -8.096661    -6.8981586
   -1.8052318]"
1030_MTI_SAD_XX,NEU,"[-1.0427490e+03 -1.0404117e+03 -9.6579303e+02 ... -1.9564968e-01
  1.2177719e+01  8.4946591e-01]"
1030_MTI_ANG_XX,DIS,"[-735.3127    -735.3127    -735.3127    ...   -9.780302    -5.4560614
    2.6524856]"
1030_MTI_FEA_XX,NEU,"[-816.02765   -816.02765   -816.02765   ...    1.5411005   -2.8199959
   -5.792578 ]"
1030_MTI_DIS_XX,NEU,"[-971.57385   -971.57385   -943.08417   ...   -6.0992723    1.6206343
    1.4487917]"
1030_IWL_NEU_XX,NEU,"[-888.1065    -888.1065    -886.4262    ...   -6.2049775  -15.404598
   -7.482004 ]"
1030_IWL_HAP_XX,NEU,"[-874.8141    -874.8141    -866.9935    ...    5.7671556    8.515951
    5.4706955]"
1030_IWL_SAD_XX,NEU,"[-951.8655   -951.8453   -899.1397   ...  -18.798847   -4.44486
   -7.114985]"
1030_IWL_ANG_XX,ANG,"[-751.241     -751.241     -751.241     ...   -6.4875984   -6.9897056
   -3.480282 ]"
1030_IWL_FEA_XX,ANG,"[-772.8999    -772.8999    -772.8999    ...   -7.117446     2.075077
   -0.9878752]"
1030_IWL_DIS_XX,NEU,"[-899.06744   -899.06744   -899.0456    ...   -7.4922085   13.705121
   -2.9749694]"
1030_ITH_NEU_XX,NEU,"[-9.4926526e+02 -9.4926526e+02 -9.1760199e+02 ...  1.2623458e-01
 -1.0475615e+01 -5.9684010e+00]"
1030_ITH_HAP_XX,HAP,"[-782.7708    -782.7708    -782.7708    ...    2.454688     6.5399704
    5.1078463]"
1030_ITH_SAD_XX,NEU,"[-9.4598462e+02 -9.4598462e+02 -9.1824567e+02 ... -5.9537058e+00
  1.5389669e+00  7.3863995e-01]"
1030_ITH_ANG_XX,NEU,"[-776.5063    -776.5063    -776.5063    ...  -11.713259     1.682567
    3.7113867]"
1030_ITH_FEA_XX,FEA,"[-770.0481    -770.0481    -770.0481    ...   -3.8166091   -7.2286763
   -7.4072638]"
1030_ITH_DIS_XX,NEU,"[-978.0591    -978.0447    -910.26697   ...    7.0986404   -1.1001347
    4.1772656]"
1030_DFA_NEU_XX,NEU,"[-939.07715   -939.07715   -923.99536   ...   -9.887903   -12.2417145
   -7.8184547]"
1030_DFA_HAP_XX,HAP,"[-793.10345   -793.10345   -793.10345   ...  -12.0206      -7.380144
   -4.5427303]"
1030_DFA_SAD_XX,SAD,"[-995.07764   -995.0485    -944.82965   ...   -2.5552425    1.4467584
  -11.801952 ]"
1030_DFA_ANG_XX,DIS,"[-756.5807    -756.5807    -756.5807    ...   -4.3152285   -2.4098773
   -5.9573784]"
1030_DFA_FEA_XX,NEU,"[-8.5676715e+02 -8.5676715e+02 -8.5660114e+02 ...  3.6794610e+00
 -4.2508750e+00 -5.9267342e-01]"
1030_DFA_DIS_XX,NEU,"[-9.5770959e+02 -9.5770959e+02 -9.1269446e+02 ... -7.5708828e+00
  6.8765163e+00 -6.1371613e-01]"
1030_ITS_NEU_XX,NEU,"[-953.9922    -953.9922    -919.4855    ...   -7.6044364  -13.451475
   -2.6525314]"
1030_ITS_HAP_XX,NEU,"[-868.88324  -868.88324  -866.9288   ...   -9.251327  -10.473236
   -8.679653]"
1030_ITS_SAD_XX,NEU,"[-981.43384   -981.43384   -960.7378    ...    1.2070777  -12.538045
   -4.0478754]"
1030_ITS_ANG_XX,DIS,"[-746.50543   -746.50543   -746.50543   ...    6.33644     -3.7580853
    3.2543817]"
1030_ITS_FEA_XX,NEU,"[-819.0009    -819.0009    -818.6617    ...    1.6848898   -9.136798
    6.4169044]"
1030_ITS_DIS_XX,NEU,"[-906.37085  -906.37085  -902.7326   ...    4.057422    8.83009
   -4.856666]"
1030_TSI_NEU_XX,NEU,"[-942.9879    -942.9879    -935.29144   ...   -7.7734737  -10.269919
   -3.9435668]"
1030_TSI_HAP_XX,HAP,"[-740.4843    -740.4843    -740.4843    ...   -5.50222     -2.5417604
  -11.375285 ]"
